date,Afghanistan,Africa,Albania,Algeria,American Samoa,Angola,Antarctica,Antigua and Barbuda,Argentina,Armenia,Aruba,Asia & Oceania,Australia,Austria,Azerbaijan,"Bahamas, The",Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,Bosnia and Herzegovina,Botswana,Brazil,Brunei,Bulgaria,Burkina Faso,Burma (Myanmar),Burundi,Cambodia,Cameroon,Canada,Cape Verde,Cayman Islands,Central & South America,Central African Republic,Chad,Chile,China,Colombia,Comoros,Congo (Brazzaville),Congo (Kinshasa),Cook Islands,Costa Rica,Cote dIvoire (IvoryCoast),Croatia,Cuba,Cyprus,Czech Republic,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Ethiopia,Eurasia,Europe,Falkland Islands (Islas Malvinas),Faroe Islands,Fiji,Finland,Former Serbia and Montenegro,France,French Guiana,French Polynesia,Gabon,"Gambia, The",Georgia,Germany,Germany (Offshore),Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guam,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Hawaiian Trade Zone,Honduras,Hong Kong,Hungary,Iceland,India,Indonesia,Iran,Iraq,Ireland,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,"Korea, North","Korea, South",Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Libya,Lithuania,Luxembourg,Macau,Macedonia,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Martinique,Mauritania,Mauritius,Mexico,Middle East,Moldova,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Namibia,Nauru,Nepal,Netherlands,Netherlands (Offshore),Netherlands Antilles,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Niue,North America,Norway,Oman,Pakistan,Palestinian Territories,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Puerto Rico,Qatar,Reunion,Romania,Russia,Rwanda,Saint Helena,Saint Kitts and Nevis,Saint Lucia,Saint Pierre and Miquelon,Saint Vincent/Grenadines,Samoa,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,Spain,Sri Lanka,Sudan and South Sudan,Suriname,Swaziland,Sweden,Switzerland,Syria,Taiwan,Tajikistan,Tanzania,Thailand,Timor-Leste (East Timor),Togo,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,U.S. Pacific Islands,Uganda,Ukraine,United Arab Emirates,United Kingdom,United Kingdom (Offshore),United States,Uruguay,Uzbekistan,Vanuatu,Venezuela,Vietnam,"Virgin Islands,  U.S.","Virgin Islands, British",Wake Island,Western Sahara,World,Yemen,Zambia,Zimbabwe
20070401,0.0,9667.7999999999993,7.0,1695.0,0.0,1679.0,0.0,0.0,692.98800000000006,0.0,0.0,7430.8379999999997,487.0,17.0,822.0,0.0,35.0,6.0,1.1000000000000001,35.0,0.0,2.843,0.0,0.0,0.0,49.32,0.0,0.0,1739.048,156.0,1.0,0.0,22.0,0.0,0.0,83.0,2616.1239999999998,0.0,0.0,6300.3490000000002,0.0,146.0,2.3420000000000001,3749.0,524.75300000000004,0.0,229.0,24.0,0.0,0.0,52.0,15.0,50.539000000000001,0.0,5.0,315.952,0.0,0.0,0.0,502.05700000000002,525.29999999999995,0.0,343.0,0.0,0.0,0.0,11948.653,4781.6509999999998,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,236.0,0.0,1.0,44.0,29.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,16.036000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,694.98699999999997,964.0,3900.0,2102.9059999999999,0.0,0.10000000000000001,107.0,0.0,5.0,0.02,1436.0,0.0,0.0,0.0,0.0,2420.0,1.0,0.0,0.0,0.0,0.0,0.0,1680.0,3.0870000000000002,0.0,0.0,0.0,0.0,0.0,575.0,0.0,0.0,0.0,0.0,18.0,0.0,3253.4000000000001,21895.593000000001,0.0,2.3290000000000002,0.0,0.0,0.5,0.0,0.0,0.0,0.0,5.0,36.0,0.0,0.0,25.0,0.0,0.0,2400.0,0.0,11044.991,2427.0,710.33399999999995,65.090000000000003,0.0,0.0,43.0,0.0,78.597999999999999,24.170999999999999,14.0,0.0,0.0,825.0,0.0,94.0,9369.2659999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8600.0,0.0,13.0,0.0,0.0,0.0,0.47999999999999998,0.0050000000000000001,0.0,0.0,19.0,3.0,0.0,447.0,14.0,0.0,0.0,0.0,380.0,0.80000000000000004,0.29999999999999999,0.0,217.386,65.890000000000001,0.0,0.0,126.72499999999999,85.0,42.0,150.0,0.0,0.0,0.0,66.0,2611.4050000000002,19.667000000000002,1551.547,5175.4669999999996,0.0,65.0,0.0,2500.0,328.185,0.0,0.0,0.0,0.0,73069.873999999996,310.82799999999997,0.0,0.0
20070501,0.0,9491.1049999999996,7.0,1695.0,0.0,1695.0,0.0,0.0,689.39400000000001,0.0,0.0,7463.0879999999997,486.34899999999999,17.0,893.0,0.0,35.0,6.0,1.1000000000000001,35.0,0.0,3.2450000000000001,0.0,0.0,0.0,49.796999999999997,0.0,0.0,1725.875,153.0,1.0,0.0,22.0,0.0,0.0,82.0,2592.116,0.0,0.0,6288.076,0.0,146.0,2.4220000000000002,3780.5999999999999,521.50400000000002,0.0,191.0,24.0,0.0,0.0,52.0,15.0,50.539000000000001,0.0,5.0,303.08499999999998,0.0,0.0,0.0,511.69,527.29999999999995,0.0,347.0,0.0,0.0,0.0,11932.887000000001,4525.2420000000002,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,245.30500000000001,0.0,1.0,41.0,26.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,16.896000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,679.048,964.0,3900.0,2102.855,0.0,0.10000000000000001,111.0,0.0,6.0,0.02,1318.5,0.0,0.0,0.0,0.0,2420.0,1.0,0.0,0.0,0.0,0.0,0.0,1680.0,3.0870000000000002,0.0,0.0,0.0,0.0,0.0,590.0,0.0,0.0,0.0,0.0,18.0,0.0,3180.0,21894.901000000002,0.0,2.3290000000000002,0.0,0.0,0.5,0.0,0.0,0.0,0.0,6.0,37.0,0.0,0.0,27.0,0.0,0.0,2240.0,0.0,10977.793,2181.0,708.303,66.582999999999998,0.0,0.0,43.0,0.0,78.899000000000001,25.068999999999999,6.0,0.0,0.0,825.0,0.0,94.0,9390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8600.0,0.0,13.0,0.0,0.0,0.0,0.47999999999999998,0.0050000000000000001,0.0,0.0,17.0,2.0,0.0,440.0,12.611000000000001,0.0,0.0,0.0,380.0,0.80000000000000004,0.29999999999999999,0.0,212.499,72.647999999999996,0.0,0.0,124.10299999999999,85.0,42.0,160.0,0.0,0.0,0.0,66.0,2610.797,26.893000000000001,1552.779,5205.6769999999997,0.0,65.0,0.0,2500.0,326.16300000000001,0.0,0.0,0.0,0.0,72573.092000000004,312.82600000000002,0.0,0.0
20070601,0.0,9487.1049999999996,7.0,1705.0,0.0,1680.0,0.0,0.0,681.25,0.0,0.0,7479.4380000000001,493.06900000000002,17.0,891.0,0.0,35.0,6.0,1.1000000000000001,35.0,0.0,3.2400000000000002,0.0,0.0,0.0,50.890999999999998,0.0,0.0,1783.721,135.0,1.0,0.0,22.0,0.0,0.0,82.0,2493.866,0.0,0.0,6334.1090000000004,0.0,146.0,2.3799999999999999,3825.5999999999999,521.87099999999998,0.0,175.0,24.0,0.0,0.0,52.0,15.0,50.539000000000001,0.0,5.0,303.92399999999998,0.0,0.0,0.0,514.63400000000001,529.29999999999995,0.0,350.0,0.0,0.0,0.0,11996.687,4189.9530000000004,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,245.30500000000001,0.0,1.0,40.0,25.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,16.030000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,690.80799999999999,959.0,3900.0,2002.809,0.0,0.10000000000000001,112.0,0.0,5.0,0.02,1339.337,0.0,0.0,0.0,0.0,2420.0,1.0,0.0,0.0,0.0,0.0,0.0,1680.0,3.0870000000000002,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,11.0,0.0,3277.0999999999999,21800.914000000001,0.0,2.3290000000000002,0.0,0.0,0.5,0.0,0.0,0.0,0.0,6.0,38.0,0.0,0.0,25.0,0.0,0.0,2230.0,0.0,10844.099,1921.0,695.92999999999995,68.388000000000005,0.0,0.0,43.0,0.0,77.433999999999997,25.763000000000002,16.0,0.0,0.0,835.0,0.0,94.0,9440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8600.0,0.0,13.0,0.0,0.0,0.0,0.47999999999999998,0.0050000000000000001,0.0,0.0,16.0,2.0,0.0,470.0,12.26,0.0,0.0,0.0,380.0,0.80000000000000004,0.26300000000000001,0.0,215.67599999999999,73.856999999999999,0.0,0.0,118.759,85.0,42.0,155.0,0.0,0.0,0.0,66.0,2610.252,27.908000000000001,1466.636,5073.1329999999998,0.0,65.0,0.0,2500.0,288.14800000000002,0.0,0.0,0.0,0.0,72132.304999999993,321.803,0.0,0.0
20070701,0.0,9690.6049999999996,7.0,1705.0,0.0,1710.0,0.0,0.0,662.54200000000003,0.0,0.0,7306.674,497.0,17.0,910.0,0.0,35.0,6.0,1.1000000000000001,35.0,0.0,3.2400000000000002,0.0,0.0,0.0,51.030000000000001,0.0,0.0,1773.8399999999999,140.0,1.0,0.0,21.0,0.0,0.0,82.0,2610.3310000000001,0.0,0.0,6302.2799999999997,0.0,138.0,2.7109999999999999,3643.0,522.91999999999996,0.0,174.0,24.0,0.0,0.0,52.0,15.0,50.539000000000001,0.0,5.0,314.57499999999999,0.0,0.0,0.0,509.66300000000001,531.29999999999995,0.0,352.0,0.0,0.0,0.0,12051.35,4576.3680000000004,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,245.30500000000001,0.0,1.0,41.0,25.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,15.532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,696.11900000000003,959.0,3900.0,2052.7660000000001,0.0,0.10000000000000001,100.0,0.0,5.0,0.02,1345.0,0.0,0.0,0.0,0.0,2445.0,1.0,0.0,0.0,0.0,0.0,0.0,1700.0,3.0870000000000002,0.0,0.0,0.0,0.0,0.0,576.0,0.0,0.0,0.0,0.0,12.0,0.0,3234.1999999999998,21892.705000000002,0.0,2.3290000000000002,0.0,0.0,0.5,0.0,0.0,0.0,0.0,4.0,30.0,0.0,0.0,28.0,0.0,0.0,2380.0,0.0,10882.144,2327.0,693.03499999999997,65.317999999999998,0.0,0.0,41.0,0.0,76.403000000000006,26.350999999999999,14.0,0.0,0.0,865.0,0.0,94.0,9460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8600.0,0.0,13.0,0.0,0.0,0.0,0.47999999999999998,0.0050000000000000001,0.0,0.0,12.0,4.0,0.0,482.0,14.0,0.0,0.0,0.0,380.0,0.80000000000000004,0.26300000000000001,0.0,217.56100000000001,74.049999999999997,0.0,0.0,118.759,84.5,42.0,165.0,0.0,0.0,0.0,66.0,2609.759,25.452000000000002,1457.856,5037.6130000000003,0.0,65.0,0.0,2500.0,308.14600000000002,0.0,0.0,0.0,0.0,72702.126000000004,312.02499999999998,0.0,0.0
20070801,0.0,9734.3960000000006,7.0,1705.0,0.0,1730.2909999999999,0.0,0.0,681.11099999999999,0.0,0.0,7431.0640000000003,479.0,17.0,882.0,0.0,35.0,6.0,1.1000000000000001,35.0,0.0,3.2000000000000002,0.0,0.0,0.0,49.649000000000001,0.0,0.0,1758.4280000000001,144.0,1.0,0.0,20.0,0.0,0.0,81.0,2809.2600000000002,0.0,0.0,6304.9279999999999,0.0,138.0,2.7109999999999999,3746.0,527.20299999999997,0.0,194.0,23.0,0.0,0.0,52.0,15.0,50.539000000000001,0.0,5.0,322.84699999999998,0.0,0.0,0.0,508.26600000000002,533.29999999999995,0.0,350.0,0.0,0.0,0.0,11935.35,4149.7950000000001,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,245.30500000000001,0.0,1.0,40.0,25.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,693.221,959.0,3900.0,1902.7270000000001,0.0,0.10000000000000001,111.0,0.0,5.0,0.02,1327.0,0.0,0.0,0.0,0.0,2500.0,1.0,0.0,0.0,0.0,0.0,0.0,1700.0,3.0870000000000002,0.0,0.0,0.0,0.0,0.0,587.30600000000004,0.0,0.0,0.0,0.0,14.0,0.0,2907.3000000000002,21860.593000000001,0.0,2.3290000000000002,0.0,0.0,0.5,0.0,0.0,0.0,0.0,5.0,34.0,0.0,0.0,60.0,0.0,0.0,2380.0,0.0,10701.754000000001,2135.1999999999998,701.70399999999995,65.173000000000002,0.0,0.0,41.0,0.0,76.076999999999998,26.901,14.0,0.0,0.0,865.0,0.0,94.0,9390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8600.0,0.0,13.0,0.0,0.0,0.0,0.47999999999999998,0.0050000000000000001,0.0,0.0,12.0,3.0,0.0,486.0,14.0,0.0,0.0,0.0,380.0,0.80000000000000004,0.26300000000000001,0.0,211.96700000000001,74.244,0.0,0.0,117.64400000000001,84.0,42.0,165.0,0.0,0.0,0.0,66.0,2659.3119999999999,26.209,1201.0540000000001,4985.1940000000004,0.0,65.0,0.0,2500.0,309.12299999999999,0.0,0.0,0.0,0.0,72117.879000000001,316.73000000000002,0.0,0.0
20070901,0.0,9826.8819999999996,6.0,1715.0,0.0,1790.5820000000001,0.0,0.0,687.43899999999996,0.0,0.0,7387.1880000000001,416.0,17.0,567.0,0.0,35.0,6.0,1.1000000000000001,35.0,0.0,3.2000000000000002,0.0,0.0,0.0,49.328000000000003,0.0,0.0,1726.4480000000001,155.0,1.0,0.0,20.0,0.0,0.0,81.0,2702.3200000000002,0.0,0.0,6293.125,0.0,138.0,2.7109999999999999,3716.0,535.11199999999997,0.0,198.0,19.0,0.0,0.0,52.0,15.0,50.539000000000001,0.0,5.0,307.60899999999998,0.0,0.0,0.0,516.86099999999999,535.29999999999995,0.0,345.0,0.0,0.0,0.0,11789.35,4340.3140000000003,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,245.0,0.0,1.0,40.0,25.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,695.95500000000004,959.0,3900.0,2202.7269999999999,0.0,0.10000000000000001,109.0,0.0,6.0,0.02,1366.0,0.0,0.0,0.0,0.0,2500.0,1.0,0.0,0.0,0.0,0.0,0.0,1720.0,3.0870000000000002,0.0,0.0,0.0,0.0,0.0,600.20799999999997,0.0,0.0,0.0,0.0,13.0,0.0,3200.1999999999998,22410.562000000002,0.0,2.3290000000000002,0.0,0.0,0.5,0.0,0.0,0.0,0.0,4.0,31.0,0.0,0.0,69.0,0.0,0.0,2380.0,0.0,10804.453,2190.0,709.05999999999995,65.081000000000003,0.0,0.0,41.0,0.0,76.094999999999999,26.901,14.0,0.0,0.0,865.0,0.0,93.0,9520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8800.0,0.0,13.0,0.0,0.0,0.0,0.47999999999999998,0.0050000000000000001,0.0,0.0,15.0,3.0,0.0,490.0,14.0,0.0,0.0,0.0,380.0,0.80000000000000004,0.26300000000000001,0.0,210.21199999999999,75.579999999999998,0.0,0.0,115.292,83.5,41.0,165.0,0.0,0.0,0.0,66.0,2708.9059999999999,22.832000000000001,1365.3879999999999,4901.933,0.0,65.0,0.0,2500.0,322.12200000000001,0.0,0.0,0.0,0.0,72851.873999999996,309.74900000000002,0.0,0.0
20071001,0.0,9942.1290000000008,6.0,1725.0,0.0,1889.329,0.0,0.0,681.5,0.0,0.0,7439.3729999999996,460.0,16.0,871.0,0.0,35.0,6.0,1.1000000000000001,35.0,0.0,3.2000000000000002,0.0,0.0,0.0,48.978999999999999,0.0,0.0,1687.232,153.0,1.0,0.0,20.0,0.0,0.0,84.0,2669.768,0.0,0.0,6258.5339999999997,0.0,141.0,2.7109999999999999,3721.9000000000001,547.36500000000001,0.0,208.0,20.0,0.0,0.0,52.0,15.0,50.539000000000001,0.0,5.0,309.702,0.0,0.0,0.0,513.58600000000001,537.29999999999995,0.0,348.0,0.0,0.0,0.0,12072.35,4584.2749999999996,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,250.0,0.0,1.0,40.0,24.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,705.08399999999995,965.0,3900.0,2302.7539999999999,0.0,0.10000000000000001,104.0,0.0,6.0,0.02,1365.0,0.0,0.0,0.0,0.0,2500.0,1.0,0.0,0.0,0.0,0.0,0.0,1740.0,3.0870000000000002,0.0,0.0,0.0,0.0,0.0,597.13900000000001,0.0,0.0,0.0,0.0,13.0,0.0,3046.0999999999999,22522.572,0.0,2.3290000000000002,0.0,0.0,0.5,0.0,0.0,0.0,0.0,3.0,34.0,0.0,0.0,60.0,0.0,0.0,2330.0,0.0,10770.513000000001,2273.0,711.03200000000004,66.0,0.0,0.0,40.0,0.0,75.876999999999995,24.765999999999998,13.0,0.0,0.0,869.16700000000003,0.0,93.0,9500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8800.0,0.0,13.0,0.0,0.0,0.0,0.47999999999999998,0.0050000000000000001,0.0,0.0,15.0,3.0,0.0,500.0,14.0,0.0,0.0,0.0,380.0,0.80000000000000004,0.26300000000000001,0.0,208.209,80.0,0.0,0.0,117.44499999999999,83.0,41.0,165.0,0.0,0.0,0.0,66.0,2711.0,27.289999999999999,1525.798,5054.6450000000004,0.0,65.0,0.0,2500.0,323.14600000000002,0.0,0.0,0.0,0.0,73589.747000000003,313.49900000000002,0.0,0.0
20071101,0.0,10091.879999999999,6.0,1735.0,0.0,1939.6199999999999,0.0,0.0,640.59299999999996,0.0,0.0,7456.4650000000001,448.0,16.0,903.0,0.0,35.0,6.0,1.1000000000000001,35.0,0.0,3.2000000000000002,0.0,0.0,0.0,48.676000000000002,0.0,0.0,1711.3810000000001,141.0,1.0,0.0,20.0,0.0,0.0,84.0,2687.8710000000001,0.0,0.0,6249.2979999999998,0.0,141.0,2.7109999999999999,3726.5,556.29899999999998,0.0,208.96000000000001,20.0,0.0,0.0,52.0,15.0,50.539000000000001,0.0,5.0,307.88600000000002,0.0,0.0,0.0,518.04200000000003,539.29999999999995,0.0,346.0,0.0,0.0,0.0,12065.683999999999,4505.9129999999996,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,250.0,0.0,1.0,40.0,23.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,703.005,965.0,3900.0,2252.7359999999999,0.0,0.10000000000000001,109.0,0.0,6.0,0.02,1401.3340000000001,0.0,0.0,0.0,0.0,2520.0,1.0,0.0,0.0,0.0,0.0,0.0,1740.0,3.0870000000000002,0.0,0.0,0.0,0.0,0.0,590.101,0.0,0.0,0.0,0.0,12.0,0.0,2949.9000000000001,22258.492999999999,0.0,2.3290000000000002,0.0,0.0,0.5,0.0,0.0,0.0,0.0,4.0,34.0,0.0,0.0,70.0,0.0,0.0,2400.0,0.0,10680.103999999999,2287.0,721.92999999999995,65.0,0.0,0.0,40.0,0.0,75.189999999999998,24.696000000000002,15.0,0.0,0.0,883.33299999999997,0.0,97.0,9425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9000.0,0.0,13.0,0.0,0.0,0.0,0.47999999999999998,0.0050000000000000001,0.0,0.0,15.0,3.0,0.0,520.0,14.0,0.0,0.0,0.0,380.0,0.80000000000000004,0.26300000000000001,0.0,224.88499999999999,84.0,0.0,0.0,112.06699999999999,82.5,41.0,165.0,0.0,0.0,0.0,66.0,2242.0,25.527000000000001,1426.0150000000001,5042.3329999999996,0.0,65.0,0.0,2500.0,339.149,0.0,0.0,0.0,0.0,73307.838000000003,323.37400000000002,0.0,0.0
20071201,0.0,10168.297,6.0,1735.0,0.0,1985.577,0.0,0.0,675.80399999999997,0.0,0.0,7287.8270000000002,462.0,16.0,858.0,0.0,35.0,6.0,1.1000000000000001,35.0,0.0,3.2000000000000002,0.0,0.0,0.0,48.866999999999997,0.0,0.0,1806.297,148.0,1.0,0.0,21.0,0.0,0.0,84.0,2480.895,0.0,0.0,6404.1469999999999,0.0,141.0,2.7109999999999999,3606.5,558.80700000000002,0.0,209.91999999999999,20.0,0.0,0.0,52.0,14.0,50.539000000000001,0.0,5.0,307.40899999999999,0.0,0.0,0.0,531.72000000000003,541.29999999999995,0.0,344.0,0.0,0.0,0.0,11957.565000000001,4505.4989999999998,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,250.0,0.0,1.0,40.0,22.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,695.053,965.0,3900.0,2302.7150000000001,0.0,0.10000000000000001,105.0,0.0,6.0,0.02,1363.2149999999999,0.0,0.0,0.0,0.0,2550.0,1.0,0.0,0.0,0.0,0.0,0.0,1740.0,3.0870000000000002,0.0,0.0,0.0,0.0,0.0,569.43600000000004,0.0,0.0,0.0,0.0,12.0,0.0,2995.4000000000001,22856.563999999998,0.0,2.3290000000000002,0.0,0.0,0.5,0.0,0.0,0.0,0.0,5.0,35.0,0.0,0.0,72.0,0.0,0.0,2430.0,0.0,10586.134,2235.0,727.47699999999998,59.0,0.0,0.0,40.0,0.0,79.373000000000005,24.693999999999999,16.0,0.0,0.0,887.5,0.0,98.0,9400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9100.0,0.0,13.0,0.0,0.0,0.0,0.47999999999999998,0.0050000000000000001,0.0,0.0,15.0,3.0,0.0,520.0,14.0,0.0,0.0,0.0,380.0,0.80000000000000004,0.26300000000000001,0.0,218.86000000000001,87.0,0.0,0.0,116.229,82.0,40.0,165.0,0.0,0.0,0.0,66.0,2659.0,27.824000000000002,1479.7809999999999,5109.8389999999999,0.0,65.0,0.0,2500.0,304.15499999999997,0.0,0.0,0.0,0.0,73766.032999999996,314.75200000000001,0.0,0.0
20080101,0.0,9992.3349999999991,6.0,1705.0,0.0,1991.5350000000001,0.0,0.0,665.36300000000006,0.0,0.0,7437.9679999999998,422.0,16.0,928.0,0.0,35.0,6.0,1.1000000000000001,35.0,0.0,2.5270000000000001,0.0,0.0,0.0,40.491,0.0,0.0,1775.962,142.0,1.0,0.0,22.0,0.0,0.0,85.0,2534.299,0.0,0.0,6353.6350000000002,0.0,131.0,3.157,3743.8000000000002,557.30600000000004,0.0,210.0,20.0,0.0,0.0,53.100000000000001,14.0,52.246000000000002,0.0,5.0,299.983,0.0,0.0,0.0,520.322,549.20000000000005,0.0,344.0,0.0,0.0,0.0,11997.609,4425.4470000000001,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,250.0,0.0,1.0,42.0,25.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,697.726,947.0,4000.0,2202.6950000000002,0.0,0.10000000000000001,108.0,0.0,6.0,0.02,1373.9490000000001,0.0,0.0,0.0,0.0,2550.0,1.0,0.0,0.0,0.0,0.0,0.0,1790.0,3.0,0.0,0.0,0.0,0.0,0.0,621.03099999999995,0.0,0.0,0.0,0.0,12.0,0.0,2975.5999999999999,23021.806,0.0,3.2080000000000002,0.0,0.0,0.5,0.0,0.0,0.0,0.0,6.0,35.0,0.0,0.0,71.0,0.0,0.0,2230.0,0.0,10619.737999999999,2209.0,731.46799999999996,60.0,0.0,0.0,40.0,0.0,77.206000000000003,24.186,16.0,0.0,0.0,891.66700000000003,0.0,94.0,9359.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9200.0,0.0,13.0,0.0,0.0,0.0,0.41999999999999998,0.0050000000000000001,0.0,0.0,15.0,3.0,0.0,520.0,14.0,0.0,0.0,0.0,379.05000000000001,0.80000000000000004,0.23899999999999999,0.0,216.911,89.0,0.0,0.0,118.456,80.0,40.0,167.5,0.0,0.0,0.0,62.920999999999999,2709.0,27.526,1428.5129999999999,5109.8389999999999,0.0,66.0,0.0,2510.0,325.30599999999998,0.0,0.0,0.0,0.0,73848.536999999997,322.80599999999998,0.0,0.0
20080201,0.0,9869.393,6.0,1705.0,0.0,1997.4929999999999,0.0,0.0,675.03200000000004,0.0,0.0,7536.7569999999996,416.0,16.0,863.0,0.0,35.0,6.0,1.1000000000000001,35.0,0.0,2.8599999999999999,0.0,0.0,0.0,39.933,0.0,0.0,1771.779,154.0,1.0,0.0,22.0,0.0,0.0,85.0,2545.0729999999999,0.0,0.0,6364.4319999999998,0.0,129.0,3.0169999999999999,3746.8000000000002,563.78399999999999,0.0,220.0,20.0,0.0,0.0,54.200000000000003,14.0,52.246000000000002,0.0,5.0,285.81799999999998,0.0,0.0,0.0,518.71299999999997,552.20000000000005,0.0,342.0,0.0,0.0,0.0,11960.434999999999,4413.6329999999998,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,250.0,0.0,1.0,41.0,22.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,703.09799999999996,1007.0,4000.0,2352.674,0.0,0.10000000000000001,114.0,0.0,6.0,0.02,1400.0,0.0,0.0,0.0,0.0,2600.0,1.0,0.0,0.0,0.0,0.0,0.0,1790.0,3.0,0.0,0.0,0.0,0.0,0.0,617.83399999999995,0.0,0.0,0.0,0.0,12.0,0.0,2956.8000000000002,23241.385999999999,0.0,3.2080000000000002,0.0,0.0,0.5,0.0,0.0,0.0,0.0,5.0,35.0,0.0,0.0,66.0,0.0,0.0,2100.0,0.0,10657.183000000001,2176.0,739.06200000000001,60.0,0.0,0.0,39.0,0.0,76.683999999999997,23.902999999999999,16.0,0.0,0.0,915.83299999999997,0.0,94.0,9362.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9200.0,0.0,13.0,0.0,0.0,0.0,0.41999999999999998,0.0050000000000000001,0.0,0.0,15.0,3.0,0.0,510.0,16.475000000000001,0.0,0.0,0.0,378.10199999999998,0.80000000000000004,0.23899999999999999,0.0,213.82400000000001,91.0,0.0,0.0,117.31,81.0,39.0,168.0,0.0,0.0,0.0,62.195999999999998,2709.0,28.199999999999999,1463.1900000000001,5155.3100000000004,0.0,65.0,0.0,2510.0,360.29000000000002,0.0,0.0,0.0,0.0,74043.220000000001,311.59500000000003,0.0,0.0
